OID,FID_,COUNT,AREA,MEAN
-1,6738,14,12600.000000000000000,-0.042332894035748
-1,6739,2,1800.000000000000000,-0.069736421108246
-1,6740,10,9000.000000000000000,-0.062931943684816
-1,6741,21,18900.000000000000000,-0.051901592385201
-1,6742,98,88200.000000000000000,-0.081364269767489
-1,6743,6,5400.000000000000000,-0.078828978041808
-1,6744,2,1800.000000000000000,-0.044196292757988
-1,6745,7,6300.000000000000000,-0.084470753158842
-1,6746,7,6300.000000000000000,-0.041570103594235
-1,6747,3,2700.000000000000000,-0.036204571525256
-1,6748,1,900.000000000000000,-0.039057761430740
-1,6749,2,1800.000000000000000,-0.040194999426603
-1,6750,2,1800.000000000000000,-0.039495252072811
-1,6751,3,2700.000000000000000,-0.038960201044877
-1,6752,2,1800.000000000000000,-0.031725663691759
-1,6753,7,6300.000000000000000,-0.043757300291743
-1,6754,15,13500.000000000000000,-0.038137129445871
-1,6755,4,3600.000000000000000,-0.036362683400512
-1,6756,5,4500.000000000000000,-0.046952782571316
-1,6757,3,2700.000000000000000,-0.041761025786400
-1,6758,21,18900.000000000000000,-0.073791099800950
-1,6759,12,10800.000000000000000,-0.038543631633123
-1,6760,16,14400.000000000000000,-0.031490827444941
-1,6761,3,2700.000000000000000,-0.029910065233707
-1,6762,84,75600.000000000000000,-0.078174159640358
-1,6763,11,9900.000000000000000,-0.042491578242996
-1,6764,10,9000.000000000000000,-0.033645606040955
-1,6765,5,4500.000000000000000,-0.032477347552776
-1,6766,47,42300.000000000000000,-0.039301040007713
-1,6772,21,18900.000000000000000,-0.084284930711701
-1,6773,4,3600.000000000000000,-0.047110754996538
-1,6775,16,14400.000000000000000,-0.160898490808904
-1,6776,1,900.000000000000000,-0.139207690954208
-1,6777,528,475200.000000000000000,-0.151613142172044
-1,6780,91,81900.000000000000000,-0.144014057877300
-1,6783,6,5400.000000000000000,-0.171496900419394
-1,6784,96,86400.000000000000000,-0.161508481949568
-1,6785,50,45000.000000000000000,-0.160316438078880
-1,6786,10,9000.000000000000000,-0.119752541184425
-1,6789,93,83700.000000000000000,-0.280075443047349
-1,6790,50,45000.000000000000000,-0.304296676516533
-1,6791,77,69300.000000000000000,-0.228522496951091
-1,6792,2,1800.000000000000000,-0.273434370756149
-1,6796,10,9000.000000000000000,-0.082961635291576
-1,6804,230,207000.000000000000000,-0.149093927378240
-1,6811,5,4500.000000000000000,-0.171713966131210
-1,6813,27,24300.000000000000000,-0.104996613882206
-1,6814,18,16200.000000000000000,-0.053777872688240
-1,6815,6,5400.000000000000000,-0.063549224287271
-1,6816,12,10800.000000000000000,-0.054962915057937
-1,6817,3,2700.000000000000000,-0.057214895884196
-1,6820,49,44100.000000000000000,-0.028916547949217
-1,6823,13,11700.000000000000000,-0.036112348047587
-1,6825,137,123300.000000000000000,-0.302558061632797
-1,6826,133,119700.000000000000000,-0.213265635801437
-1,6827,141,126900.000000000000000,-0.173256980400559
-1,6828,77,69300.000000000000000,-0.163754606788809
-1,6829,20,18000.000000000000000,-0.285355818271637
-1,6830,16,14400.000000000000000,-0.199296214617789
-1,6831,420,378000.000000000000000,-0.236865023984796
-1,6832,13,11700.000000000000000,-0.101737898129683
-1,6835,12,10800.000000000000000,-0.062967004254460
-1,6836,62,55800.000000000000000,-0.287758956032415
-1,6840,2,1800.000000000000000,-0.113918527960777
-1,6843,12,10800.000000000000000,-0.110700116803249
-1,6846,2,1800.000000000000000,-0.153951644897461
-1,6847,15,13500.000000000000000,-0.157426781455676
-1,6848,1,900.000000000000000,-0.278125584125519
-1,6849,26,23400.000000000000000,-0.125645850713436
-1,6850,3,2700.000000000000000,-0.223105241854986
-1,6851,7,6300.000000000000000,-0.176006977047239
-1,6853,6,5400.000000000000000,-0.182094350457191
-1,6854,8,7200.000000000000000,-0.125125583261251
-1,6855,4,3600.000000000000000,-0.123229857534170
-1,6856,8,7200.000000000000000,-0.083481077104807
-1,6857,10,9000.000000000000000,-0.091994677484035
-1,6858,13,11700.000000000000000,-0.143216149165080
-1,6859,2,1800.000000000000000,-0.035836406052113
-1,6860,13,11700.000000000000000,-0.035602852702141
-1,6861,53,47700.000000000000000,-0.032725169411245
-1,6864,2,1800.000000000000000,-0.039649914950132
-1,6865,3,2700.000000000000000,-0.185589169462522
-1,6868,2,1800.000000000000000,-0.126824662089348
-1,6869,244,219600.000000000000000,-0.030908927443575
-1,6887,140,126000.000000000000000,-0.249402089629854
-1,6888,204,183600.000000000000000,-0.225508788344907
-1,6889,3,2700.000000000000000,-0.252739379803340
-1,6892,37,33300.000000000000000,-0.082893751964376
-1,6893,140,126000.000000000000000,-0.063349965214729
-1,6894,103,92700.000000000000000,-0.066351351662747
-1,6895,394,354600.000000000000000,-0.064680156917288
-1,6896,225,202500.000000000000000,-0.061734731727176
-1,6897,193,173700.000000000000000,-0.061641316455572
-1,6898,242,217800.000000000000000,-0.048569266184056
-1,6899,263,236700.000000000000000,-0.045053201766522
-1,6900,458,412200.000000000000000,-0.087687152490736
-1,6901,83,74700.000000000000000,-0.095255560813898
-1,6902,401,360900.000000000000000,-0.093567732563637
-1,6903,304,273600.000000000000000,-0.092556874096198
-1,6904,380,342000.000000000000000,-0.082900976428860
-1,6905,291,261900.000000000000000,-0.078378729624642
-1,6906,184,165600.000000000000000,-0.076209452246194
-1,6907,192,172800.000000000000000,-0.071173176247006
-1,6908,51,45900.000000000000000,-0.086507583950080
-1,6909,171,153900.000000000000000,-0.083709987457733
-1,6910,180,162000.000000000000000,-0.088368300886618
-1,6911,90,81000.000000000000000,-0.091019267837207
-1,6912,270,243000.000000000000000,-0.086646311288631
-1,6913,257,231300.000000000000000,-0.076068938126360
-1,6914,38,34200.000000000000000,-0.274748264566848
-1,6915,70,63000.000000000000000,-0.224651299629893
-1,6916,61,54900.000000000000000,-0.243916694502361
-1,6917,31,27900.000000000000000,-0.260630708067648
-1,6918,26,23400.000000000000000,-0.253023365942331
-1,6919,52,46800.000000000000000,-0.325056496721048
-1,6920,16,14400.000000000000000,-0.310359172523022
-1,6921,10,9000.000000000000000,-0.301923149824142
-1,6922,103,92700.000000000000000,-0.270784604317934
-1,6923,58,52200.000000000000000,-0.270304269831756
-1,6924,11,9900.000000000000000,-0.310624155131253
-1,6925,65,58500.000000000000000,-0.295532983082991
-1,6926,6,5400.000000000000000,-0.312561268607775
-1,6927,4,3600.000000000000000,-0.237955197691917
-1,6928,60,54000.000000000000000,-0.113509975373745
-1,6929,12,10800.000000000000000,-0.279794027407964
-1,6930,102,91800.000000000000000,-0.251018272603259
-1,6931,63,56700.000000000000000,-0.253877534989327
-1,6932,17,15300.000000000000000,-0.146478683632963
-1,6933,94,84600.000000000000000,-0.317565174812966
-1,6934,302,271800.000000000000000,-0.295066555604240
-1,6935,623,560700.000000000000000,-0.292572536184355
-1,6936,8,7200.000000000000000,-0.144507685676217
-1,6937,722,649800.000000000000000,-0.148346561309043
-1,6938,702,631800.000000000000000,-0.130241923055418
-1,6939,702,631800.000000000000000,-0.114185948763308
-1,6944,464,417600.000000000000000,-0.206257690643442
-1,6945,465,418500.000000000000000,-0.185488541888934
-1,6946,117,105300.000000000000000,-0.152156698525461
-1,6947,14,12600.000000000000000,-0.048389094216483
-1,6948,64,57600.000000000000000,-0.085638110525906
-1,6949,148,133200.000000000000000,-0.080022882972215
-1,6952,86,77400.000000000000000,-0.188882296341796
-1,6953,225,202500.000000000000000,-0.241864745948050
-1,6956,210,189000.000000000000000,-0.155728497604529
-1,6957,5,4500.000000000000000,-0.088454440236092
-1,6958,66,59400.000000000000000,-0.193270656421329
-1,6959,7,6300.000000000000000,-0.230140732867377
-1,6960,767,690300.000000000000000,-0.109888202266712
-1,6965,27,24300.000000000000000,-0.321892534141187
-1,6966,4,3600.000000000000000,-0.146028392016888
-1,6984,12,10800.000000000000000,-0.072969409326712
-1,6987,62,55800.000000000000000,-0.095074509420703
-1,6988,104,93600.000000000000000,-0.141279991572866
-1,6990,208,187200.000000000000000,-0.089708952698857
-1,6993,523,470700.000000000000000,-0.272388127064386
-1,6994,16,14400.000000000000000,-0.035894153639674
-1,6995,239,215100.000000000000000,-0.035322138985081
-1,6996,1,900.000000000000000,-0.041770040988922
-1,6997,317,285300.000000000000000,-0.051140237517349
-1,6998,2,1800.000000000000000,-0.037280384451151
-1,7005,7,6300.000000000000000,-0.251591720751354
-1,7006,32,28800.000000000000000,-0.229801130481064
-1,7007,70,63000.000000000000000,-0.211545682804925
-1,7008,24,21600.000000000000000,-0.281698203335206
-1,7009,16,14400.000000000000000,-0.257782122120261
-1,7011,22,19800.000000000000000,-0.155823952772401
-1,7012,13,11700.000000000000000,-0.317695450324279
-1,7013,8,7200.000000000000000,-0.316886447370052
-1,7018,167,150300.000000000000000,-0.036685404395629
-1,7028,232,208800.000000000000000,-0.037781759229457
-1,7034,189,170100.000000000000000,-0.061135674595202
